NR_TURNO,DS_ELEICAO,DT_ELEICAO,SG_UF,codigo_tse,NM_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,sequencial,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000684940,50456,BRUNA FERNANDA DIAS LIMA MORAES,BRUNA FERNANDA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000684942,50500,FRANCISCO RODRIGUES DE ALENCAR FILHO,CHICO ALENCAR,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,1962
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000684944,50040,KAWANY PEDROSA LOPES TOME,KAWAN LOPES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,60
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,219,Vereador,190000684927,50455,ALAN CARLOS DE ARAUJO RODRIGUES,ALAN RODRIGUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684927,50455,ALAN CARLOS DE ARAUJO RODRIGUES,ALAN RODRIGUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,95
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,119,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,16
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684942,50500,FRANCISCO RODRIGUES DE ALENCAR FILHO,CHICO ALENCAR,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,204
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,14
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684959,50444,LUIZ FERNANDO DA CONCEICAO PALMARES,FERNANDO PALMARES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,219,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,14
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684958,50180,LUCIANA BOITEUX DE FIGUEIREDO RODRIGUES,LUCIANA BOITEUX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,41
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684931,50007,MONICA SUZANA DA SILVA CUNHA,MONICA CUNHA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,16
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,188,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000684952,50111,PAULO PINHEIRO,PAULO PINHEIRO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,172
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000684929,50021,PEDRO HENRIQUE DE SOUSA TAVARES,COLETIVA BEM VIVER,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,26
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,119,Vereador,190000684945,50056,NAIDE RIBEIRO JUNIOR,NAIDE RIBEIRO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684940,50456,BRUNA FERNANDA DIAS LIMA MORAES,BRUNA FERNANDA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684948,50577,TEREZA CORREA DA SILVA,TEREZA ARAPIUM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,13
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000684942,50500,FRANCISCO RODRIGUES DE ALENCAR FILHO,CHICO ALENCAR,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,308
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000684946,50234,SERGIO RICARDO DE LIMA,SÉRGIO RICARDO VERDE POTIGUARA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,10
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,100
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684956,50501,HEITOR NEY MATHIAS DA SILVA,HEITOR NEY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684948,50577,TEREZA CORREA DA SILVA,TEREZA ARAPIUM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,219,Vereador,190000684949,50200,BRUNO RAFAEL DE OLIVEIRA,BRUNO DA SAÚDE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,11
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,17,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,25
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684968,50220,MARCUS VINICIUS FERREIRA DOS SANTOS,PROFESSOR MARCUS MENEZES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684939,50321,ARLINDO SARAIVA PEREIRA,ARLINDO PEREIRA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684947,50987,SIMONE DO NASCIMENTO DE ARAUJO,SIMONE NASCIMENTO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,216,Vereador,190000684933,50555,RENATO ATHAYDE SILVA,RENATO CINCO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,47
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684947,50987,SIMONE DO NASCIMENTO DE ARAUJO,SIMONE NASCIMENTO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,204
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,438
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,7,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,96
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684956,50501,HEITOR NEY MATHIAS DA SILVA,HEITOR NEY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,16,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,19
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000684945,50056,NAIDE RIBEIRO JUNIOR,NAIDE RIBEIRO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,45
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,79
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,118
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,401
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,166
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000684935,50420,ANDRE MAGALHAES BARROS,ANDRÉ BARROS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,48
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,37
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,75
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,39
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000684952,50111,PAULO PINHEIRO,PAULO PINHEIRO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,175
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,229,Vereador,190000684965,50800,PATRICIA FELIX DE LIMA PADULA,PATRICIA FELIX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,198
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000684941,50005,FELIPE CANDIDO GUEDES,FELIPE CANDIDO PELA FLORESTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,10
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,25
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000684940,50456,BRUNA FERNANDA DIAS LIMA MORAES,BRUNA FERNANDA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000684948,50577,TEREZA CORREA DA SILVA,TEREZA ARAPIUM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,30
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,246,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000684958,50180,LUCIANA BOITEUX DE FIGUEIREDO RODRIGUES,LUCIANA BOITEUX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,69
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,216,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,19
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,245
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,217
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684945,50056,NAIDE RIBEIRO JUNIOR,NAIDE RIBEIRO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000684947,50987,SIMONE DO NASCIMENTO DE ARAUJO,SIMONE NASCIMENTO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,95
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,11
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000684948,50577,TEREZA CORREA DA SILVA,TEREZA ARAPIUM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,10
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000684939,50321,ARLINDO SARAIVA PEREIRA,ARLINDO PEREIRA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684944,50040,KAWANY PEDROSA LOPES TOME,KAWAN LOPES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000684942,50500,FRANCISCO RODRIGUES DE ALENCAR FILHO,CHICO ALENCAR,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,917
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000684963,50515,JULIANA SCHMITZ,JULIANA JUTKKE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684929,50021,PEDRO HENRIQUE DE SOUSA TAVARES,COLETIVA BEM VIVER,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,36
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000684953,50123,TARCISIO MOTTA DE CARVALHO,TARCISIO MOTTA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,1628
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,233,Vereador,190000684946,50234,SERGIO RICARDO DE LIMA,SÉRGIO RICARDO VERDE POTIGUARA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,14
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684933,50555,RENATO ATHAYDE SILVA,RENATO CINCO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,120
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,246,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000684931,50007,MONICA SUZANA DA SILVA CUNHA,MONICA CUNHA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,77
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,126
